AID	SRR3143900	SRR3143933	SRR3143944	SRR3143946	SRR3143947	SRR3143948	SRR3143949	SRR3143950	SRR3144042	SRR3144056	SRR3144066	SRR3144068	SRR3144071	SRR3144090	SRR3145342	SRR3145357	SRR3145358	DRR100563	DRR100572	SRR13174100	SRR13174088	SRR13174066	SRR13174095	SRR15400843	SRR15400845	SRR15400848	SRR15400849	SRR15400851	ERR4837018	ERR4837020	ERR4837022	ERR4837023	ERR4837024	ERR4837040	ERR4837041	ERR4837042	ERR4837044	ERR4837045	SRR064846	SRR064848	SRR064849	SRR064851	SRR064852	SRR064854	SRR064855	SRR064857	SRR064858	SRR064860	SRR064863	SRR064864	SRR064866	SRR064867	SRR064869	SRR064873	SRR064875	SRR064876	SRR064878	SRR064879	SRR064880	SRR064883	SRR064884	SRR064885	SRR064886	SRR064887	SRR064888	SRR064889	SRR064890	SRR064907	SRR064908	SRR064909	SRR064911	SRR064912	SRR064913	SRR064914	SRR064915	SRR064916	SRR1008737	SRR1008760	SRR1008761	SRR1008762	SRR1008945	SRR1008954	SRR1008955	SRR1008956	SRR1009053	SRR1009062	SRR1009063	SRR1009064	SRR5218336	SRR5218340	SRR5548014	SRR5548021	SRR5548023	SRR5548024	SRR5548026	SRR5548027	SRR5548029	SRR5548030	SRR5548031	SRR5548033	SRR5548034	SRR5548036	SRR5548039	SRR5548045	SRR5548046	SRR5548051	SRR5548054	SRR5548066	SRR5548070	SRR5548075	SRR5548076	SRR5548081	SRR5548084	SRR5548107	SRR5548108	SRR5548109	SRR5548121	SRR5548122	SRR5548123	SRR5548125	SRR5548168	SRR5548169	SRR5548170	SRR5548171	SRR5548172	SRR5548173	SRR5548174	SRR5548175	SRR5548176	SRR5548177	SRR5548179	SRR5548181	SRR5548182	SRR5548183	SRR5548184	SRR5548186	SRR5548187	SRR5548188	SRR5548221	SRR5548279	SRR5548281	SRR5548300	SRR5548357	SRR5548364	SRR5548438	SRR5548440	SRR5548442	SRR5548443	SRR5548444	SRR5548445	SRR5548446	SRR5548447	SRR5548448	SRR5548449	SRR5548450	SRR5548451	SRR5548452	SRR5548455	SRR5548456	SRR5548457	SRR5548458	SRR5548459	SRR5548460	SRR5548461	SRR5548462	SRR5548463	SRR5548464	SRR5548465	SRR5548466	SRR5548467	SRR5548470	SRR5548471	SRR5548472	SRR5548473	SRR5548474	SRR5548475	SRR5548476	SRR5548477	SRR5548478	SRR5548479	SRR5548480	SRR5548481	SRR5548482	SRR5548485	SRR5548486	SRR5548487	SRR5548488	SRR5548489	SRR5548491	SRR5548493	SRR5548501	SRR5548503	SRR5548508	SRR5548510	SRR5548513	SRR5548515	SRR5548796	SRR5548822	SRR5548824	SRR5548826	SRR5548828	SRR5548830	SRR5548831	SRR5548832	SRR5548834	SRR5548835	SRR5548836	SRR5548838	SRR5548844	SRR5548846	SRR5548848	SRR5548850	SRR5548852	SRR5548866	SRR5548868	DRR100552	DRR100553	DRR100554	DRR100555	DRR100556	DRR100557	DRR100559	DRR100560	a206643	a206644	a206675	a206677	a206678	a206683	a206684	a215003	a215004	a215007	a215008	a215009	a215010	a215048	a215055	a215056	a215074	a215077	a215080	a222170	a222171	a224844	a224845	SRR5578912	SRR5578920	SRR5578935	SRR5578939	SRR5578943	SRR5578954	SRR5578955	SRR5578958	SRR5578959	SRR5578964	SRR5578966	SRR5578985	SRR5578988	SRR5578990	SRR5579002	SRR5579006	SRR5579012	SRR5579021	SRR5579026	SRR5579045	SRR5579051	SRR5579057	SRR5579061	SRR5579062	SRR5579063	SRR5579067	SRR5579068	SRR5579069	SRR5579074	SRR5579075	SRR5579086	SRR5579094	SRR5579095	SRR5579098	SRR5579105	SRR5579109	SRR5579115	SRR6505416	SRR6505417	SRR6505425	SRR6505426	SRR6505427	SRR6505428	SRR6505429	SRR6505430	SRR6505431	SRR6505433	SRR6505447	SRR6505453	SRR6505456	SRR6505468	SRR6505469	SRR6505470	SRR6505471	SRR6505474	SRR6505475	SRR6505476	SRR6505477	SRR6505478	SRR6505479	SRR6505502	SRR6505507	SRR6505512	SRR6505513	SRR6505514	SRR6505515	SRR6505522	SRR6505533	SRR6505548	SRR6505550	SRR6505551	SRR6505552	SRR6505553	SRR6505554	SRR6505555	SRR6505556	SRR6505557	SRR6505558	SRR6505559	SRR6505560	SRR6505561	SRR6505564	SRR6505565	SRR6505589	SRR6505590	SRR6505591	SRR6505592	SRR6505593	SRR6505594	SRR6505595	SRR6505596	SRR6505597	SRR6505598	SRR6505599	SRR6505600	SRR6505601	SRR6505603	SRR6505608	SRR6505628	SRR6505629	SRR6505630	SRR6505631	SRR6505632	SRR6505633	SRR6505634	SRR6505635	SRR6505636	SRR6505637	SRR6505639	SRR6505640	SRR6505641	SRR6505642	SRR6505644	SRR6505645	SRR6505646	SRR6505658	SRR6505666	SRR6505669	SRR6505670	SRR6505671	SRR6505672	SRR6505675	SRR6505676	SRR6505678	SRR6505679	SRR6505680	SRR6505690	SRR6505691	SRR6505692	SRR6505693	SRR6505696	SRR6505697	SRR6505698	SRR6505699	SRR6505700	SRR6505701	SRR6505705	SRR6505706	SRR6505707	SRR6505708	SRR6505709	SRR6505710	SRR6505711	SRR6505714	SRR6505715	SRR6505718	SRR6505729	SRR6505730	SRR6505731	SRR6505732	SRR6505733	SRR6505734	SRR9008967	SRR9008969	SRR9008976	SRR9008978	SRR9008979	SRR9008980	SRR9008981	CSM5FZ4G	CSM5FZ4O	CSM5MCUI	MSM5LLFK	MSM5LLFS	MSM5LLFU	MSM5LLIQ	SRR10735852	SRR10735854	SRR10735856	SRR10735860	SRR10735861	SRR10735862	SRR10735863	SRR10735864	SRR10735865	SRR10735866	SRR10735873	SRR10735874
otu791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30941375	0.003638863	0	0.001969784	0	0	0	0	0	0	0	0	0	0	0	0	0
otu792	0.035143738	0.020758035	0	0	0	0	0	0	0	0.046648318	0.040588259	0	0.030229163	0.0357276	0	0.015859567	0.016124631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu793	0	0	0.101427736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065247786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182441801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026435953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034909429	0	0	0	0	0	0	0	0	0	0	0	0	0.052524074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu794	0	0.019536974	0	0.020516766	0	0	0	0	0	0.00886318	0	0	0.002251108	0	0	0.007603902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012160272	0	0.006083835	0	0	0	0.038852454	0.055286351	0.017779237	0.158661474	0.039853869	0.145797599	0	0.073220929	0.01826079	0.083935776	0.133331217	0.100741524	0.066058735	0	0	0	0	0	0	0.018942003	0.021875615	0	0.405159025	0.728968456	0.289502634	0.560590095	0.057917475	0.087102956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014025245	0	0.046860356	0	0	0	0	0	0	0.030081973	0	0.060015004	0.174414466	0.03487561	0.16200891	0.084104289	0.084969789	0.156533717	0.10724819	0.113274488	0	0	0	0	0	0	0	0	0.020487605	0.014836795	0	0	0.402946702	0.358334183	0.265674814	0.260399571	0.069872047	0.057894632	0	0.035144444	0.050473186	0	0.037033608	0	0.035158653	0	0	0	0	0	0	0	0	0	0	0.008180628	0	0	0	0	0.042698548	0	0	0	0.008968878	0.023886301	0	0	0.037034543	0.045097862	0.033022918	0.032036907	0.043463143	0.034399725	0.030233663	0.027244245	0.028153153	0.009417748	0	0.008750284	0	0	0	0	0.017815785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067219359	0.055772448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0464756	0.01045451	0.220491973	0.23795848	0	0.101334234	0.020111282	0.013379358	0	0	0	0	0	0	0	0	0.013953326	0	0	0	0.199643713	0	0	0	0	0	0	0	0	0	0.161732649	0.220769296	0	0	0	0	0.08319153	0.105353628	0	0	0.01702514	0.369737455	0	0	0	0	0.121846654	0	0	0	0.156422525	0.027695716	0	0	0.013514122	0.226227833	0	0	0.341859471	0.093345047	0	0	0	0	0	0.00982492	0.398061057	0	0.068547715	0	0	0.093727469	0	0	0	0.014853544	0.036892711	0	0.094396871	0	0.083233453	0	0.4148089	0.171664357	0.38351938	0.149784685	0.018864365	0	0	0	0	0	0.006686876	0	0	0.09333503	0	0.407157937	0.070618352	0.248876044	0	0.047025629	0	0.023928597	0	0.105290866	0	0	0	0	0	0	0.056685151	0	0.013450674	0	0	0.069232899	0.006706608	0	0	0	0	0	0.078014633	0	0	0	0	0.021439904	0	0.038788255	0	0	0	0.015919448	0.47788873	0.168654977	0.309854385	0	0.018438035	0	0.009505478	0	0.46396265	0.063176895	0	0.079068963	0	0	0	0.025326073	0.130082285	0.559478544	0.012181328	0.019093281	0	0	0	0	0.004246465	0.021417862	0.32208056	0.377824042	0	0	0.010361007	0	0	0	0.016684145	0	0.202923474	0	0	0	0	0.04054191	0	0	0	0	0	0	0	0	0.001402177	0.011725225	0.003888201	0	0.002198197	0	0	0	0	0	0	0	0	0	0	0	0
otu795	0.040164272	0	0.064096694	0.138488171	0.057951529	0.080436691	0	0	0.05101082	0.074637309	0	0	0.005788563	0.010096931	0	0.147298442	0.071940661	0	0.417205692	0.054558945	0.137524558	1.425858539	0	0	0.010750762	0.710970898	0	0.218597612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155043473	0	0.100383282	0	0.124275062	0	0	0	0	0.049040819	0	0	0	0.065305153	0	0.230146481	0	0.102393024	0	0	0	0	0	0	0	0	0	0	0.182321561	0	0.110011001	0	0.14401102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157784011	0	0.128865979	0.153583618	0	0.098035783	0	0.130146711	0	0	0	0	0.053392183	0	0	0.063715371	0.23602719	0	0.087139155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17057253	0	0.112911796	0	0.141927595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040903141	0	0.012555322	0	0.046308803	0	0.02354049	0	0	0.050823642	0	0.058601925	0	0.138037843	0	0.231160425	0	0.082579972	0	0.086381894	0	0	0.080050856	0	0.057751877	0	0.135440181	0	0.07256894	0	0.160840661	0	0.120860527	0	0	0.165882393	0	0.070640474	0	0	0	0	0	0	0	0	0	0	0	0.118758435	0.222874538	0.18639329	0.149006623	0.254378952	0	0.214406277	0.194371672	0	0.291450777	0.135795763	0.060536759	0.120506126	0.091575092	0.2048403	0	0.076335878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032128514	0	0	0.017441658	0.019815321	0	0	0	0	0	0	0	0.22007897	0	0.224733955	0.197455024	0.608690021	0.021095563	1.188757748	0	0.052907254	0	0.128422159	0.105880129	0.044359422	0.0138217	0	0	0.090104086	0	0.464283717	0	0	0.270770342	0	0.096575292	0	0	0.036927622	0	1.392845837	0	0.204334817	0	0	0.26860387	0.258071601	0.334232438	0	0	0	0	0	0	0	0	0	0	0	0	0.029363269	0.059540597	0	0	0	0	0	0	0	0	0	0.055706726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022300096	0	0	0	0	0	0	0	0	0	0.11336997	0.05039205	0	0	0	0	0	0	0	0	0	0	0.012066365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023904002	0	0	0	0	0	0	0	0.004730033	0	0	0	0	0	0	0	0.027865303	0.0272522	0.008330036	0	0	0	0	0	0	0	0.010786323	0	0	0	0	0	0	0	0	0	0	0.139744094	0	0	0	0	0	0.022399092	0.012637432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.806495593	0.190815006	0.259700581	0.203831041	0.053045333	1.246395791	0.234355206	0.358358717	0.507509773	2.861997734	0.807129645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.014375924	1.180853307	0.529968454	0.600826136	0.536987316	1.20505345	0.940493979	0	0	0	0	0	0.627995373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172550778	0	0	0	1.232802071	1.506193694	0	2.184701386	0	1.367080697	0	2.311684227	0	4.317358513	0	5.521743942	0	3.912959256	3.504273504	0	5.112942613	0	3.732514054	0.274503472	0.284037114	0.615479305	0.204290092	0.373862159	0.168539326	1.224209078	0.268877437	0	0.191204589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47596821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu797	0	0	0.064801054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074385511	0.030553009	0.077357564	0.055167146	0	0.058588802	0.136176312	0.068582402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066634936	0	0	0.317393144	0	0	0	0	0	0	0	0	0.264917371	0	0	0	0.132513015	0	0	0	0	0	0	0	0	0.093852651	0	0.091029676	0.883992928	0	0	0	0.018741633	0	0	0.041859978	0	0	0.035825502	0.024571534	0	0.107943673	0	0.010711225	0.058256198	0	0	0.131636683	0.032377129	0	0	0.144911381	0	0	0	0	0.066539133	0.017277125	0.078115611	0	0.062140749	0.102236422	0	0.089031339	0.0257958	0	0.03900156	0.178292846	0	0.174825175	0.032311669	0	0.045222267	0	0	0.025687131	0	0.030523167	0.032945311	0	0	0	0	0	0.00982492	0	0	0	0.014894251	0	0	0	0.063243964	0.065808029	0	0	0	0	0	0.008323345	0	0	0	0	0	0	0	0	0	0	0	0	0.100870367	0.133865871	0.057273769	0.048217558	0	0	0	0	0	0	0	0	0	0.00512059	0	0.057707104	0.132266384	0.075806336	0.064679567	0	0	0.026901349	0.024188184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066965947	0	0	0.01053602	0	0.099807514	0	0.204260286	0	0	0.086481678	0	0.075680534	0	0	0	0	0	0	0	0	0	0.033320144	0.053788554	0.02855715	0	0	0.043210232	0.052137643	0	0	0	0.021033443	0	0	0	0.018258647	0	0	0	0	0	0	0	0	0	0	0	0.037912296	0.118717662	0.003638863	0	0	0.003297295	0	0	0	0	0	0	0	0	0	0	0	0
otu798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016534847	0	0	0	0	0	0	0	0	0	0	0.021095563	0	0	0	0	0	0	0	0	0	0.01702514	0.0248563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008646031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026294402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597835258	0	0	1.307830636	0	0	25.17487721	0	0	0	0.611002642	0.134967092
otu799	0	0	0.121149796	0	0	0	0	0	0	0.014927462	0	0	0.009647605	0	0	0	0	3.978185714	0	0	0.139980354	0.626995831	0.238940391	0	0.408528937	0.244610566	0	0.487640827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.239464551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226061683	0.151486461	0.169256809	2.170582227	0.926527958	0.74906367	1.829436039	1.61326462	0	7.552581262	0	0	0	0	0	0.323655402	0	0	0.28918042	0	0	0	0	0	0	0	0	2.283335436	0	0	0	0	6.031746032	0	2.47095275	0.227385588	0	0	0	0	0	0.495036258	0.124840698	0.516795866	0.838926174	0.138068328	0.173114056	0.144578313	0.075561992	0.250228868	0	0	1.729521979	1.240113539	0.270286873	0	0	0	0.042844901	0	0.592713115	0	0	0	9.521130722	0	0	0.121686683	0.488358887	0	0	0	1.575673808	0	2.190568072	0.015535187	0.183173589	0.330033003	0	1.924366713	1.06503001	1.590396949	0.126290766	2.445218829	0	0	0.743801653	0	0.063065904	0	0.529154893	0	0.177034369	0.488688777	1.28415621	0	0.21710812	0.114576456	0	0.206323318	0.048152547	0	0	0	0.383050036	0.331651045	0	0	0.256964683	0	0	0	0	0	0.009988014	0.140788415	0.199640647	0.218911427	0.299959291	0	0.00565931	0.22583377	0.086699154	0.584639915	0.25902644	0.042169744	0	0.023056084	0.057057584	0.40091638	0.051432061	0.792952649	0.507569405	0.789445515	0	0	0	0	0.009557184	0	0	0	0.156022912	0.207217336	0.237431166	0.20751361	0	1.658497422	0	0.022172502	0	0	0.183313959	0.11739209	0	0	0	0.062321181	0.234043899	0.050820755	0	0.826265987	0.016522098	0.776124523	0.131386552	0.252123657	0.43199039	0	0.353933488	0.157204545	0	0.396835239	0	0.102013829	0.171210325	0.057369604	0.46101566	0	0.081704114	0.177496992	0.20149164	0.182846977	0	0.03547525	0.049656086	0.130851378	0	0.073329712	0	0.135774445	0.186154486	0	0.14015417	0.260313626	0.293006072	0	0	0	0	0	0	0	0	0.031550165	0	0.379117464	0	0.067817831	0	0	0	0	0	0	0	0	0	0.195624041	0	0	0.187891733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu800	0	0	0.047192072	0.025645958	0	0.018420616	0.032602494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091476961	1.092124302	0.984655781	0	0	0	0.042813947	0.010403392	0	0	0.044952479	0	0	0	0	0.038371647	0.039630642	0	0	0.079857485	0	0	0	0	0	0	0	0.054848618	0	0	0.942515072	0	0	0	0.163446384	0.941576858	0.077628989	0	0	0	0.090104086	0	0.072719136	0	0	0.176000722	0	0	0	0.303643725	0	0	0.036177814	0	0.707874188	0.051374261	0.285932139	0	0.576542939	0.093819632	0	0	0	0	0.011789904	0	0	0	0	0	0.043258832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028154852	0	0	0	0	0.025212366	0	0	0	0.035818757	0	0.034723083	0	0	0.04741209	0	0	0	1.272249781	0.015042118	0	0	0	0	0	0.054873159	0	0	0	0	0	0	0	0	0	0.033316675	0	0	0	0	0	0	0	0	0	0	0	0.046950806	0	0	0	0.682455488	0	0	0.013165401	0	0	0.057182412	0	0	0	0	0.08132821	0.05384075	0	0	0	0	0	0	0	0	0	0	0	0	0
